hotelid,roomamenities,roomtype
11,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Wi-Fi [charges apply], Whirlpool bathtub, Microwave, Full kitchen, Toiletries, Seating area, Hot tub, Fire extinguisher,",Twin Double Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Wi-Fi [charges apply], Whirlpool bathtub, Microwave, Full kitchen, Toiletries, Seating area, Hot tub, Fire extinguisher,",Twin Double Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Wi-Fi [charges apply], Whirlpool bathtub, Microwave, Full kitchen, Toiletries, Seating area, Hot tub, Fire extinguisher,",Twin Double Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Wi-Fi [charges apply], Whirlpool bathtub, Microwave, Full kitchen, Toiletries, Seating area, Hot tub, Fire extinguisher,",Twin Double Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, DVD/CD player, Wi-Fi [charges apply], Whirlpool bathtub, Microwave, Full kitchen, Toiletries, Seating area, Hot tub, Fire extinguisher,",Twin Double Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Trouser press, Soundproofing, On-demand movies, Clothes dryer, Laptop safe box, Mosquito net, Closet, Daily newspaper,",Queen Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Trouser press, Soundproofing, On-demand movies, Clothes dryer, Laptop safe box, Mosquito net, Closet, Daily newspaper,",Queen Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Trouser press, Soundproofing, On-demand movies, Clothes dryer, Laptop safe box, Mosquito net, Closet, Daily newspaper,",Queen Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Trouser press, Soundproofing, On-demand movies, Clothes dryer, Laptop safe box, Mosquito net, Closet, Daily newspaper,",Queen Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Trouser press, Soundproofing, On-demand movies, Clothes dryer, Laptop safe box, Mosquito net, Closet, Daily newspaper,",Queen Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Linens, Carpeting, Wi-Fi [charges apply], Additional toilet, Wardrobe or closet, Hair dryer,",Suite
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Linens, Carpeting, Wi-Fi [charges apply], Additional toilet, Wardrobe or closet, Hair dryer,",Suite
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Linens, Carpeting, Wi-Fi [charges apply], Additional toilet, Wardrobe or closet, Hair dryer,",Suite
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Linens, Carpeting, Wi-Fi [charges apply], Additional toilet, Wardrobe or closet, Hair dryer,",Suite
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Linens, Carpeting, Wi-Fi [charges apply], Additional toilet, Wardrobe or closet, Hair dryer,",Suite
11,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, LCD / LED Television with Satellite Channels, Umbrella, Towels, Pets allowed in room, Heating,",Apartments
11,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, LCD / LED Television with Satellite Channels, Umbrella, Towels, Pets allowed in room, Heating,",Apartments
11,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, LCD / LED Television with Satellite Channels, Umbrella, Towels, Pets allowed in room, Heating,",Apartments
11,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, LCD / LED Television with Satellite Channels, Umbrella, Towels, Pets allowed in room, Heating,",Apartments
11,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, LCD / LED Television with Satellite Channels, Umbrella, Towels, Pets allowed in room, Heating,",Apartments
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Scale, In-room safe box, Bathrobes, Additional bathroom, Slippers,",King Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Scale, In-room safe box, Bathrobes, Additional bathroom, Slippers,",King Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Scale, In-room safe box, Bathrobes, Additional bathroom, Slippers,",King Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Scale, In-room safe box, Bathrobes, Additional bathroom, Slippers,",King Bed Room
11,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Scale, In-room safe box, Bathrobes, Additional bathroom, Slippers,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Air purifier, Fireplace, In-room safe box, Pets allowed in room, Free instant coffee, Mini bar,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Air purifier, Fireplace, In-room safe box, Pets allowed in room, Free instant coffee, Mini bar,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Air purifier, Fireplace, In-room safe box, Pets allowed in room, Free instant coffee, Mini bar,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Air purifier, Fireplace, In-room safe box, Pets allowed in room, Free instant coffee, Mini bar,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Air purifier, Fireplace, In-room safe box, Pets allowed in room, Free instant coffee, Mini bar,",King Bed Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Smoke detector, Sofa, Private entrance, Cleaning products, Dart board, Additional bathroom, Mini bar,",Hollywood Twin Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Smoke detector, Sofa, Private entrance, Cleaning products, Dart board, Additional bathroom, Mini bar,",Hollywood Twin Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Smoke detector, Sofa, Private entrance, Cleaning products, Dart board, Additional bathroom, Mini bar,",Hollywood Twin Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Smoke detector, Sofa, Private entrance, Cleaning products, Dart board, Additional bathroom, Mini bar,",Hollywood Twin Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Smoke detector, Sofa, Private entrance, Cleaning products, Dart board, Additional bathroom, Mini bar,",Hollywood Twin Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Laptop safe box, Wi-Fi [charges apply], Interconnecting room(s) available, Free bottled water, Wooden/parqueted flooring, Complimentary tea, Additional toilet, Mini bar,",Triple Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Laptop safe box, Wi-Fi [charges apply], Interconnecting room(s) available, Free bottled water, Wooden/parqueted flooring, Complimentary tea, Additional toilet, Mini bar,",Triple Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Laptop safe box, Wi-Fi [charges apply], Interconnecting room(s) available, Free bottled water, Wooden/parqueted flooring, Complimentary tea, Additional toilet, Mini bar,",Triple Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Laptop safe box, Wi-Fi [charges apply], Interconnecting room(s) available, Free bottled water, Wooden/parqueted flooring, Complimentary tea, Additional toilet, Mini bar,",Triple Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, Laptop safe box, Wi-Fi [charges apply], Interconnecting room(s) available, Free bottled water, Wooden/parqueted flooring, Complimentary tea, Additional toilet, Mini bar,",Triple Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Interconnecting room(s) available, Mosquito net, Refrigerator, Wi-Fi [charges apply], On-demand movies, Carpeting, Clothes rack, Wooden/parqueted flooring,",Quad Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Interconnecting room(s) available, Mosquito net, Refrigerator, Wi-Fi [charges apply], On-demand movies, Carpeting, Clothes rack, Wooden/parqueted flooring,",Quad Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Interconnecting room(s) available, Mosquito net, Refrigerator, Wi-Fi [charges apply], On-demand movies, Carpeting, Clothes rack, Wooden/parqueted flooring,",Quad Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Interconnecting room(s) available, Mosquito net, Refrigerator, Wi-Fi [charges apply], On-demand movies, Carpeting, Clothes rack, Wooden/parqueted flooring,",Quad Room
12,"Free toiletries, Shower, Hand Towel, Bathroom, Interconnecting room(s) available, Mosquito net, Refrigerator, Wi-Fi [charges apply], On-demand movies, Carpeting, Clothes rack, Wooden/parqueted flooring,",Quad Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Full kitchen, Daily newspaper, Dishwasher, Additional bathroom, TV, Laptop workspace, Free Wi-Fi in all rooms!, Desk, Slippers,",King Bed Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Full kitchen, Daily newspaper, Dishwasher, Additional bathroom, TV, Laptop workspace, Free Wi-Fi in all rooms!, Desk, Slippers,",King Bed Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Full kitchen, Daily newspaper, Dishwasher, Additional bathroom, TV, Laptop workspace, Free Wi-Fi in all rooms!, Desk, Slippers,",King Bed Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Full kitchen, Daily newspaper, Dishwasher, Additional bathroom, TV, Laptop workspace, Free Wi-Fi in all rooms!, Desk, Slippers,",King Bed Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Full kitchen, Daily newspaper, Dishwasher, Additional bathroom, TV, Laptop workspace, Free Wi-Fi in all rooms!, Desk, Slippers,",King Bed Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Seating area, Bathrobes, Free Wi-Fi in all rooms!, Air conditioning, Desk, Dressing room, Wi-Fi [free],",Single Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Seating area, Bathrobes, Free Wi-Fi in all rooms!, Air conditioning, Desk, Dressing room, Wi-Fi [free],",Single Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Seating area, Bathrobes, Free Wi-Fi in all rooms!, Air conditioning, Desk, Dressing room, Wi-Fi [free],",Single Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Seating area, Bathrobes, Free Wi-Fi in all rooms!, Air conditioning, Desk, Dressing room, Wi-Fi [free],",Single Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Seating area, Bathrobes, Free Wi-Fi in all rooms!, Air conditioning, Desk, Dressing room, Wi-Fi [free],",Single Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Separate dining area, Satellite/cable channels, Mirror, Wi-Fi [free], Free Wi-Fi in all rooms!, Bathroom phone,",Lanai
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Separate dining area, Satellite/cable channels, Mirror, Wi-Fi [free], Free Wi-Fi in all rooms!, Bathroom phone,",Lanai
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Separate dining area, Satellite/cable channels, Mirror, Wi-Fi [free], Free Wi-Fi in all rooms!, Bathroom phone,",Lanai
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Separate dining area, Satellite/cable channels, Mirror, Wi-Fi [free], Free Wi-Fi in all rooms!, Bathroom phone,",Lanai
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, Separate dining area, Satellite/cable channels, Mirror, Wi-Fi [free], Free Wi-Fi in all rooms!, Bathroom phone,",Lanai
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, High Speed Wireless Internet (wifi), Wardrobe or closet, Humidifier, Additional bathroom, Air conditioning,",Studio
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, High Speed Wireless Internet (wifi), Wardrobe or closet, Humidifier, Additional bathroom, Air conditioning,",Studio
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, High Speed Wireless Internet (wifi), Wardrobe or closet, Humidifier, Additional bathroom, Air conditioning,",Studio
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, High Speed Wireless Internet (wifi), Wardrobe or closet, Humidifier, Additional bathroom, Air conditioning,",Studio
13,"Free toiletries, Shower, Hand Towel, Bathroom, TV, High Speed Wireless Internet (wifi), Wardrobe or closet, Humidifier, Additional bathroom, Air conditioning,",Studio
13,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Satellite/cable channels, Trouser press, LCD / LED Television with Satellite Channels, Carbon monoxide detector, Wi-Fi [charges apply],",Quad Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Satellite/cable channels, Trouser press, LCD / LED Television with Satellite Channels, Carbon monoxide detector, Wi-Fi [charges apply],",Quad Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Satellite/cable channels, Trouser press, LCD / LED Television with Satellite Channels, Carbon monoxide detector, Wi-Fi [charges apply],",Quad Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Satellite/cable channels, Trouser press, LCD / LED Television with Satellite Channels, Carbon monoxide detector, Wi-Fi [charges apply],",Quad Room
13,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Satellite/cable channels, Trouser press, LCD / LED Television with Satellite Channels, Carbon monoxide detector, Wi-Fi [charges apply],",Quad Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], Dishwasher, Complimentary tea, Mini bar, Whirlpool bathtub, Fireplace, Daily housekeeping,",Lanai
14,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], Dishwasher, Complimentary tea, Mini bar, Whirlpool bathtub, Fireplace, Daily housekeeping,",Lanai
14,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], Dishwasher, Complimentary tea, Mini bar, Whirlpool bathtub, Fireplace, Daily housekeeping,",Lanai
14,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], Dishwasher, Complimentary tea, Mini bar, Whirlpool bathtub, Fireplace, Daily housekeeping,",Lanai
14,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], Dishwasher, Complimentary tea, Mini bar, Whirlpool bathtub, Fireplace, Daily housekeeping,",Lanai
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
14,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Humidifier, In-room tablet, High floor, Smoke detector, Fire extinguisher, Mirror, Additional bathroom, Electric blanket,",Duplex Room
